       1668.7326   2.3971325e-08
       1668.9552   2.3991033e-08
       1669.1779   2.4010846e-08
       1669.4006   2.4030667e-08
       1669.6233   2.4050491e-08
       1669.8461   2.4070362e-08
       1670.0689   2.4090400e-08
       1670.2917   2.4110442e-08
       1670.5146   2.4130486e-08
       1670.7374   2.4150674e-08
       1670.9603   2.4171028e-08
       1671.1833   2.4191385e-08
       1671.4063   2.4211744e-08
       1671.6293   2.4232385e-08
       1672.0000   2.4266883e-08
       1677.0000   2.4770021e-08
       1685.0000   2.5739691e-08
       1695.0000   2.7119845e-08
       1705.0000   2.8567857e-08
       1715.0000   3.0047364e-08
       1725.0000   3.1518397e-08
       1735.0000   3.2760033e-08
       1745.0000   3.4011869e-08
       1755.0000   3.6008199e-08
       1765.0000   3.7924985e-08
       1775.0000   3.9634525e-08
       1785.0000   4.1335835e-08
       1795.0000   4.3063581e-08
       1805.0000   4.4856815e-08
       1806.3532   4.5104936e-08
       1806.5942   4.5149251e-08
       1806.8352   4.5193571e-08
       1807.0763   4.5237921e-08
       1807.3174   4.5282372e-08
       1807.5585   4.5326828e-08
       1807.7997   4.5371290e-08
       1808.0409   4.5415809e-08
       1808.2821   4.5460395e-08
       1808.5233   4.5504987e-08
       1808.7646   4.5549585e-08
       1809.0060   4.5594264e-08
       1809.2473   4.5638980e-08
       1809.4887   4.5683702e-08
       1809.7301   4.5728431e-08
       1809.9715   4.5773263e-08
       1810.2130   4.5818105e-08
       1810.4545   4.5862953e-08
       1810.6961   4.5907829e-08
       1810.9377   4.5952788e-08
       1811.1793   4.5997754e-08
       1811.4209   4.6042725e-08
       1811.6626   4.6087749e-08
       1811.9043   4.6132830e-08
       1812.1460   4.6177917e-08
       1812.3878   4.6223011e-08
       1812.6296   4.6268180e-08
       1812.8714   4.6313383e-08
       1813.1133   4.6358591e-08
       1813.3552   4.6403806e-08
       1813.5971   4.6449122e-08
       1813.8391   4.6494446e-08
       1814.0811   4.6539777e-08
       1814.3231   4.6585136e-08
       1814.5652   4.6630577e-08
       1814.8072   4.6676025e-08
       1815.0000   4.6712210e-08
       1815.0494   4.6721479e-08
       1815.2915   4.6766986e-08
       1815.5337   4.6812552e-08
       1815.7759   4.6858124e-08
       1816.0182   4.6903702e-08
       1816.2605   4.6949361e-08
       1816.5028   4.6995053e-08
       1816.7451   4.7040751e-08
       1816.9875   4.7086455e-08
       1817.2299   4.7132267e-08
       1817.4724   4.7178086e-08
       1817.7149   4.7223911e-08
       1817.9574   4.7269767e-08
       1818.1999   4.7315708e-08
       1825.0000   4.8613323e-08
       1835.0000   5.0541671e-08
       1845.0000   5.2476442e-08
       1848.7740   5.3215226e-08
       1849.0206   5.3263768e-08
       1849.2673   5.3312453e-08
       1849.5141   5.3361170e-08
       1849.7608   5.3409894e-08
       1850.0076   5.3458641e-08
       1850.2544   5.3507552e-08
       1850.5013   5.3556469e-08
       1850.7481   5.3605393e-08
       1850.9951   5.3654386e-08
       1851.2420   5.3703506e-08
       1851.4890   5.3752632e-08
       1851.7360   5.3801766e-08
       1851.9830   5.3851019e-08
       1852.2301   5.3900357e-08
       1852.4772   5.3949701e-08
       1852.7244   5.3999051e-08
       1852.9716   5.4048576e-08
       1853.2188   5.4098137e-08
       1853.4660   5.4147704e-08
       1853.7133   5.4197299e-08
       1853.9606   5.4247081e-08
       1854.2080   5.4296870e-08
       1854.4553   5.4346665e-08
       1854.7028   5.4396539e-08
       1854.9502   5.4446551e-08
       1855.0000   5.4456617e-08
       1855.1977   5.4496570e-08
       1855.4452   5.4546595e-08
       1855.6927   5.4596751e-08
       1855.9403   5.4646993e-08
       1856.1879   5.4697242e-08
       1856.4355   5.4747497e-08
       1856.6832   5.4797933e-08
       1856.9309   5.4848403e-08
       1857.1787   5.4898880e-08
       1857.4264   5.4949387e-08
       1857.6743   5.5000075e-08
       1857.9221   5.5050770e-08
       1858.1700   5.5101471e-08
       1858.4179   5.5152251e-08
       1858.6658   5.5203158e-08
       1858.9138   5.5254072e-08
       1859.1618   5.5304993e-08
       1859.4098   5.5356036e-08
       1859.6579   5.5407156e-08
       1859.9060   5.5458283e-08
       1860.1541   5.5509417e-08
       1860.4023   5.5560712e-08
       1860.6505   5.5612036e-08
       1860.8987   5.5663368e-08
       1861.1470   5.5714727e-08
       1861.3953   5.5766240e-08
       1861.6437   5.5817760e-08
